FECHACOMPROBANTE,SUCURSAL,DEPÓSITO,OPERACION,TIPO_CBTE,NRO_CBTE,SUBTIPO_CBTE,SUBDIARIO,CAJAORIGEN,CAJADESTINO,TIPOREFERENTE,IDCLIENTE,RAZONSOCIAL,CUIT,CATEGORIAIVA,TIPOCLIENTE,IDZONA,IDZONA,ZONA,CPLOCALIDAD,LOCALIDAD,IDVENDEDOR,VENDEDOR,IDCOBRADOR,COBRADOR,MONEDACBTE,COTIZACION,FORMADEPAGO,CONDICIONCOMERCIALIZACION,TIPOARTICULO,IDGRUPO,IDSUBGRUPO,TIPO,NROARTICULO_ITEM_REFCONT,DESCRIPCION,OBSERVACIONLINEA,CANTIDAD,PESO,CANTIDADELEMENTOS,PRECIO,ALICUOTAIVA,ALICUOTAIMPINT,LISTADEPRECIO,PRECIOLISTA,PRECIOORIGINAL,PROMOCION,PORCENTAJEDESCUENTO,PORCENTAJEDESCUENTOGLOBAL,IMPORTENETO,IMPORTEIVA,IMPORTEIMPUESTOINTERNO,IMPORTEPERCEPCION,IMPORTETOTAL,IMPORTENETOPESOS,IMPORTEIVAPESOS,IMPORTEIMPUESTOINTPESOS,IMPORTEPERCEPCIONPESOS,IMPORTETOTALPESOS,OBSERVACIONCOMPROBANTE,USUARIO,FECHACREACION,FECHACONTABLE,CAMION,ORDENCARGA_ID
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,5,A,2097,VELAS GOLONDRINA GRANDES X 4, ,125,0,3125,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,5,A,2098,VELAS GOLONDRINA CHICAS X 4, ,250,0,6250,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,8,A,8714,SHAM DOVE OLEO NUTRICION X 200 ML, ,12,0,144,343.9683333,21,0,Costo,343.968375,343.968,0,0,0,4127.62,0,0,0,4127.62,4127.62,0,0,0,4127.62,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,8,A,8713,SHAM DOVE RECONSTRUCCION COMP X 200 M, ,12,0,144,343.9683333,21,0,Costo,343.968375,343.968,0,0,0,4127.62,0,0,0,4127.62,4127.62,0,0,0,4127.62,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,7,A,9948,SHAM DOVE REGENERACION EXTREMA X 200 ML, ,30,0,900,343.9683333,21,0,Costo,343.968375,343.968,0,0,0,10319.05,0,0,0,10319.05,10319.05,0,0,0,10319.05,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,8,A,8715,ENJ DOVE OLEO NUTRICION X 200 ML, ,12,0,144,343.9683333,21,0,Costo,343.968375,343.968,0,0,0,4127.62,0,0,0,4127.62,4127.62,0,0,0,4127.62,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,8,A,8712,ENJ DOVE RECONSTRUCCION COMPLETA X 200 M, ,24,0,288,343.9683333,21,0,Costo,343.968375,343.968,0,0,0,8255.24,0,0,0,8255.24,8255.24,0,0,0,8255.24,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,4,A,2099,ENJ DOVE REGENERACION X 200 ML, ,24,0,288,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,4,A,2100,SHAM CLEAR 2 EN 1 LIMPIEZA DIARIA  X 200 ML, ,36,0,432,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,1,A,2103,JABON DAVE 3 X 90 GR, ,32,0,384,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,8,A,6083,JABON DOVE X 90 GR, ,60,0,2880,931.99,21,0,Costo,931.99,931.99,0,0,0,55919.4,0,0,0,55919.4,55919.4,0,0,0,55919.4,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,8,A,9854,JABON LUX FLOR DE VAINILLA X 125 GR, ,72,0,5184,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,8,A,1057,JABON LUX LIRIO AZUL 3 X 125 GR, ,24,0,576,1544.29,21,0,Costo,1544.29,1544.29,0,0,0,37062.96,0,0,0,37062.96,37062.96,0,0,0,37062.96,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,8,A,2052,JABON LUX ORQUIDEA NEGRA  3 X 125 GR, ,24,0,576,1544.29,21,0,Costo,1544.29,1544.29,0,0,0,37062.96,0,0,0,37062.96,37062.96,0,0,0,37062.96,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,1,A,2104,JAB LIQUIDO GRANBY BICARBONATO X 800 ML, ,12,0,48,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,1,A,2105,JAB POLVO GRANBY LIMON X 400 GR, ,24,0,96,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,1,A,2107,JAB POLVO GRANBY LIMON X 800 GR, ,24,0,96,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177317,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,1,A,2109,JAB POLVO GRANBY BICARBONATO X 800 GR, ,24,0,96,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:11,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,9,A,1008,MAIZENA ALMIDON DE MAIZ X 220 GR, ,50,0,2500,427.9,21,0,Costo,427.9,427.9,0,0,0,21395,0,0,0,21395,21395,0,0,0,21395,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,9,A,8493,MAYONESA HELLMANNS X 237 GR, ,120,0,1440,596.91,21,0,Costo,596.91,596.91,0,0,0,71629.2,0,0,0,71629.2,71629.2,0,0,0,71629.2,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,9,A,8492,SAVORA MOSTAZA ORIGINAL X 250 GR, ,120,0,1440,536.02,21,0,Costo,536.02,536.02,0,0,0,64322.4,0,0,0,64322.4,64322.4,0,0,0,64322.4,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,7,A,8489,SHAM SEDAL BOMBA ARGAN X 190 ML, ,12,0,144,180.0283333,21,0,Costo,180.028488,180.028,0,0,0,2160.34,0,0,0,2160.34,2160.34,0,0,0,2160.34,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,7,A,8486,SHAM SEDAL CERAMIDAS X 190 ML, ,12,0,144,180.0283333,21,0,Costo,180.028488,180.028,0,0,0,2160.34,0,0,0,2160.34,2160.34,0,0,0,2160.34,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,4,A,2085,SHAM SEDAL COLAGENO Y VIT C   X 190 ML, ,12,0,144,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,7,A,8487,SHAM SEDAL CREMA BALANCE X 190 ML, ,12,0,144,216.03,21,0,Costo,216.03,216.03,0,0,0,2592.36,0,0,0,2592.36,2592.36,0,0,0,2592.36,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,7,A,8484,ENJ SEDAL BOMBA ARGAN X 190 ML, ,12,0,144,176.65,21,0,Costo,176.65,176.65,0,0,0,2119.8,0,0,0,2119.8,2119.8,0,0,0,2119.8,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,7,A,8481,ENJ SEDAL CERAMIDAS X 190 ML, ,12,0,144,176.65,21,0,Costo,176.65,176.65,0,0,0,2119.8,0,0,0,2119.8,2119.8,0,0,0,2119.8,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,4,A,2087,ENJ SEDAL COLAGENO Y VIT C   X 190 ML, ,12,0,144,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,4,A,2090,ENJ SEDAL LISO PERFECTO    X 190 ML, ,12,0,144,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,4,A,2092,ENJ SEDAL RIZOS DEFINIDOS  X 190 ML, ,12,0,144,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,6,A,2814,DESODORANTE CREMA REXONA ODORONO X 60 G, ,24,0,288,806.94,21,0,Costo,806.94,806.94,0,0,0,19366.56,0,0,0,19366.56,19366.56,0,0,0,19366.56,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,6,A,2051,DESODORANTE PATRICHS AVIATOR 97 GR, ,12,0,144,1360.38,21,0,Costo,1360.38,1360.38,0,0,0,16324.56,0,0,0,16324.56,16324.56,0,0,0,16324.56,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,3,A,2093,DESODORANTE PATRICHS BLACKL 97 GR, ,12,0,144,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,6,A,8478,DESODORANTE PATRICHS GRAND PRIX X 97 GR, ,12,0,144,1360.38,21,0,Costo,1360.38,1360.38,0,0,0,16324.56,0,0,0,16324.56,16324.56,0,0,0,16324.56,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,8,A,4537,TALCO EFFICIENT X 100 GR, ,24,0,288,995.36,21,0,Costo,995.36,995.36,0,0,0,23888.64,0,0,0,23888.64,23888.64,0,0,0,23888.64,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,2,A,2094,JABON REXONA ANTIBACTERIAL 3 X 90 GR, ,72,0,7776,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,8,A,1061,JABON REXONA ANTIBACTERIAL X 90 GR, ,108,0,11664,38.85,21,0,Costo,38.85,38.85,0,0,0,4195.8,0,0,0,4195.8,4195.8,0,0,0,4195.8,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,8,A,6081,JABON REXONA BAMBOO X 125 GR, ,72,0,5184,464.73,21,0,Costo,464.73,464.73,0,0,0,33460.56,0,0,0,33460.56,33460.56,0,0,0,33460.56,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-01773318,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,2,A,2095,JABON REXONA COTTON  X 125 GR, ,72,0,1728,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 17:04,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177316,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,1,A,2061,JAB LIQUIDO ALA  ECOLAVADO X 3  LT, ,8,0,32,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 16:57,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177316,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,1,A,2063,JAB LIQUIDO ALA LAVADO A MANO X 800 ML, ,24,0,288,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 16:57,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177316,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,1,A,2063,JAB LIQUIDO ALA LAVADO A MANO X 800 ML, ,24,0,288,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 16:57,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177316,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,1,A,2064,JAB LIQUIDO ALA C/VIVERE X 3  LT, ,8,0,32,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 16:57,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177316,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,1,A,2066,JAB BLANCO ALA X 200 GR , ,168,0,14112,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 16:57,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177316,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,5,A,8476,CIF ORIGINAL 375 GR, ,36,0,432,868.62,21,0,Costo,868.62,868.62,0,0,0,31270.32,0,0,0,31270.32,31270.32,0,0,0,31270.32,,ROMERO JAVIER,12/09/2024 16:57,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177316,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,38,5,A,8477,CIF ORIGINAL X 750 GR, ,36,0,432,1695.84,21,0,Costo,1695.84,1695.84,0,0,0,61050.24,0,0,0,61050.24,61050.24,0,0,0,61050.24,,ROMERO JAVIER,12/09/2024 16:57,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177316,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,5,A,2067,DET ALA CONCENTRADO LIMON X 300 ML, ,24,0,288,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 16:57,12/09/2024,(0) REP.No00-MOSTRADOR,0
12/09/2024,SUC,DEP. Casa Central,STK,RSSTK,X0315-00177316,0,Stock,Sucursal,,P,3217,DELLA SCHIAVA S.A.,30708626879,Responsable Inscripto, ,0,0, , , ,0,SUC MXCO,0,SUC MXCO,PESOS,1,Contado,,1 - Varios,142,5,A,2068,DET ALA CONCENTRADO LIMON X 500 ML, ,24,0,288,0,21,0,Costo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ROMERO JAVIER,12/09/2024 16:57,12/09/2024,(0) REP.No00-MOSTRADOR,0
